"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6mgqTxm6s5Vu11dSNuD4S1","Hush","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","spotify:album:7tMpbKXDLlHPSCoPdF2OBv","HUSH","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","2019-08-19","https://i.scdn.co/image/ab67616d0000b2731f45c1a90e9dcb1c8c72f7a3","1","1","164640","","false","0","KRMIM1914432","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-09-12T23:24:04Z"
"spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ","On The Ground","spotify:artist:3eVa5w3URK5duf6eyVDbu9","ROSÉ","spotify:album:5BQcoDfcZ8aBcikYX9B7Ob","R","spotify:artist:3eVa5w3URK5duf6eyVDbu9","ROSÉ","2021-03-12","https://i.scdn.co/image/ab67616d0000b273fdec91537c467efa0cd75e2f","1","1","168085","","false","72","KRA402100040","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2021-09-03T12:44:29Z"
"spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot","As If It's Your Last","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:6IzQb2kLydYNfzmKXvmndX","As If It's Your Last","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2017-06-22","https://i.scdn.co/image/ab67616d0000b273d9ac4a9970da8f98ce2e2b35","1","1","213264","","false","0","KRA401700174","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:04:07Z"
"spotify:track:2aI2k39nfa3KFsa4JclQzw","DDU-DU DDU-DU","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:2zwfcNqJe7IT1RwgVyv1ug","SQUARE UP","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2018-06-15","https://i.scdn.co/image/ab67616d0000b27398135e0d2d1675f2b502f01c","1","1","209355","","false","1","KRA401800096","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:05:35Z"
"spotify:track:0W5hTAWn8Tq0Qfhg1XP3YW","FANCY","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:2qoWlACJtoG0L5owi7Tj0I","FANCY YOU","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2019-04-22","https://i.scdn.co/image/ab67616d0000b2739e87fd81ab0dfad228f8a004","1","1","213880","","false","0","US5TA1900042","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:05:46Z"
"spotify:track:2wVDWtLKXunswWecARNILj","SOLO","spotify:artist:250b0Wlc5Vk0CoUsaCY84M","JENNIE","spotify:album:7qAJpYeABXN9ZV5wOOX59k","SOLO","spotify:artist:250b0Wlc5Vk0CoUsaCY84M","JENNIE","2018-11-12","https://i.scdn.co/image/ab67616d0000b27362e6288a5887b95176cca29e","1","1","169566","","false","75","KRA401800139","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:06:09Z"
"spotify:track:0jFHMDRXxKaREor3hBEEST","Gashina","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6","SUNMI","spotify:album:3TSX6AxLdCP4E5o3F5jCdN","SUNMI SPECIAL EDITION [Gashina]","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6","SUNMI","2017-08-22","https://i.scdn.co/image/ab67616d0000b273e33d84e471094fe701f06860","1","1","180000","https://p.scdn.co/mp3-preview/7d768c62349ffacbadbd86eedacd95676d873f27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","KRA381702010","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:06:16Z"
"spotify:track:2ezKXygNO30pXyDQXkm6oD","LATATA","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","spotify:album:1GtPnOiHxCnoZPCiLcKj22","I am","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","2018-05-02","https://i.scdn.co/image/ab67616d0000b273f8f78670dcb7eb6f7a4405d4","1","1","202772","https://p.scdn.co/mp3-preview/462000d6027a0b254654123e1a3b92c38f48bce9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","KRA391800023","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:06:47Z"
"spotify:track:3BPoSr2pO34Aan6alFfVto","BBoom BBoom","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","spotify:album:5vt2sEP5J0VNbYXoA7h2k4","GREAT!","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","2018-01-03","https://i.scdn.co/image/ab67616d0000b273a5bb4ef1ca42f4378d815c7c","1","1","208863","https://p.scdn.co/mp3-preview/133acd43bc535b487f0ab5a520ae62bd20207b87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","KRA381702972","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:06:49Z"
"spotify:track:3637y6jCSmWGF7c5ov8yED","Guerilla","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:1x2QsojG3m0e0jkLzP1rGr","Queendom < FINAL Comeback >","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-10-25","https://i.scdn.co/image/ab67616d0000b273979c32b6f262aebbbbb2bca6","1","4","227386","","false","0","KRA491900999","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:08:34Z"
"spotify:track:5lwWpQ71GKN3sWmk8zZr9g","Red Sun","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","spotify:album:7no7EZnKgoRWBbGMjZo9gB","1st Album [Dystopia : The Tree of Language]","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","2020-02-18","https://i.scdn.co/image/ab67616d0000b27319224fae0aa53341020f5b12","1","4","185093","https://p.scdn.co/mp3-preview/b209ca7f36558b18f693c2f6c9c41324b6c8bf09?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","KRA382000289","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:08:55Z"
"spotify:track:5Z4aqpT39KpY8gbHoJWdou","Egotistic","spotify:artist:0XATRDCYuuGhk0oE7C0o5G","MAMAMOO","spotify:album:6GhELYbXRo1LOqRPOCsQrF","RED MOON","spotify:artist:0XATRDCYuuGhk0oE7C0o5G","MAMAMOO","2018-07-16","https://i.scdn.co/image/ab67616d0000b2734a8b951ff5979dc187340b1d","1","2","196018","","false","45","KRA381800261","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:04Z"
"spotify:track:3DXELcUjZqMWjcEZLl1h4m","Hotter than a Summer","spotify:artist:3uRuMSaFWWmc4JYxmEkilg","WA$$UP","spotify:album:41qo2TpqRjIBzmZoLuv5VE","Hotter than a Summer","spotify:artist:3uRuMSaFWWmc4JYxmEkilg","WA$$UP","2013-09-14","https://i.scdn.co/image/ab67616d0000b2731de9f070dbd49a731ac06e42","1","1","204933","https://p.scdn.co/mp3-preview/397adaac390edc2e430f2b1dd55305cf6ce398b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","KRA031207813","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:07Z"
"spotify:track:7e7VjLxO5xJINHvnRytrqi","PLAYING WITH FIRE","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:2s27rRgZswwbRJUQXSGTLf","SQUARE TWO","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2016-11-01","https://i.scdn.co/image/ab67616d0000b273895cda6254392eb17aae5390","1","1","197355","","false","0","KRA401600236","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:13Z"
"spotify:track:6sWd8ZAH5bWWyjwb7ZV2Zb","LALALAY 날라리","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6","SUNMI","spotify:album:1hgIt7Jq6m1zVfT1TzUQzs","LALALAY 날라리","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6","SUNMI","2019-08-27","https://i.scdn.co/image/ab67616d0000b2736c62a424e25d60842c412b7e","1","1","174880","","false","0","KRMIM1914771","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:16Z"
"spotify:track:0zxRDnBBMaqB5CaLzNj6zZ","I'm So Pretty","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","spotify:album:46ep3DkxwetD4WyFLTKNGQ","I'm So Pretty","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","2019-07-10","https://i.scdn.co/image/ab67616d0000b273af6ad310a562525f9dc3505f","1","1","210106","","false","0","KRF581900001","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:25Z"
"spotify:track:2DfvzJVYKGkVivy7daH4P8","LIE 또 LIE","spotify:artist:3o0wQ9s18mlYobc9ZqOs8i","FAVORITE","spotify:album:6VGpIcK1i8QIiwNpnRy8Iu","LIE 또 LIE","spotify:artist:3o0wQ9s18mlYobc9ZqOs8i","FAVORITE","2020-03-11","https://i.scdn.co/image/ab67616d0000b273512dbc1743c608c93967c1b2","1","1","210906","","false","0","KRG152000001","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:29Z"
"spotify:track:6iYlLt7gqJh8g8MDZR0Vmz","End of Spring","spotify:artist:4D9foUQxTrsS0w2BeyCD16","ONEWE","spotify:album:2VTgzWVmPQRELLVPu4VLFK","ONE","spotify:artist:4D9foUQxTrsS0w2BeyCD16","ONEWE","2020-05-26","https://i.scdn.co/image/ab67616d0000b2738619e2f4d5959785c9a4c4a4","1","2","209053","","false","0","KRMIM2013069","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:34Z"
"spotify:track:6gxcf0ZcyVTLsCZgpr6ero","로미오","spotify:artist:0FzRNu0UTs4E2Xhmcfuhk6","한초임","spotify:album:5OGmOSPH04yjBtPbQlkknG","로미오","spotify:artist:0FzRNu0UTs4E2Xhmcfuhk6","한초임","2019-08-21","https://i.scdn.co/image/ab67616d0000b273133332f9c8ad025358b3e445","1","1","203093","https://p.scdn.co/mp3-preview/55e7192fe057dd5a7d67e8190c6d692fedec0d86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","QZEKE1916082","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:43Z"
"spotify:track:5Gto3I43LgxkSNNqVnZRT8","Butterfly","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:5tnlYW7pyufAkD9DT8mXxz","SECRET GARDEN","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2018-01-09","https://i.scdn.co/image/ab67616d0000b273c778829d0d9073d5a3e094d1","1","3","233381","https://p.scdn.co/mp3-preview/87be4c3ab92b4fb55df0ca593f2ac95d429554da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","KRA381703005","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:47Z"
"spotify:track:7prrcyZc48tO9hGzdnU9aD","WINDY DAY","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:7coV2krimvobeWltmNvYeC","WINDY DAY","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2016","https://i.scdn.co/image/ab67616d0000b273a994eb69242daf25e8730a72","1","1","249682","https://p.scdn.co/mp3-preview/6c6425b39e4cad6fa1745a481eb0daf27e6fbb8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","KRA381600999","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:51Z"
"spotify:track:3SAUqa3aI91fTPJ7Rg8Rnl","A-ing Japanese ver.","spotify:artist:2019zR22qK2RBvCqtudBaI, spotify:artist:3Nas5pYJvtBgzEBi3omEDH","OH MY GIRL, HASHISHI","spotify:album:2g4UT3WgTMBSnoxIJjyaZk","OH MY GIRL Japan 2nd Album","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2019-07-03","https://i.scdn.co/image/ab67616d0000b273ec6cf718ec938da76179a3c8","1","2","213213","https://p.scdn.co/mp3-preview/7e0e721953172fba078f5e343a108689d271f676?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","JPU901901388","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:54Z"
"spotify:track:0NOUDxzscaC0MJ8q9Fkt3z","Lemonade","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:6DiXx8J1zOAF1w9dMBeWX1","Lemonade","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2020-07-27","https://i.scdn.co/image/ab67616d0000b27393e88be516e2613d321841ec","1","1","219190","","false","0","JPU902001553","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:09:57Z"
"spotify:track:2KfYrkjnuoo016zQIGEpLF","Case No.L5VE","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:30CtcU5ApB65Dl9uxHQHjw","THE FIFTH SEASON","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2019-05-08","https://i.scdn.co/image/ab67616d0000b2739223b055535841ebfda1513e","1","3","199933","","false","0","KRA381901698","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:00Z"
"spotify:track:5zypKmEPNSSfH4JTn9s68n","The fifth season (SSFWL)","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:30CtcU5ApB65Dl9uxHQHjw","THE FIFTH SEASON","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","2019-05-08","https://i.scdn.co/image/ab67616d0000b2739223b055535841ebfda1513e","1","1","240386","","false","0","KRA381901696","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:04Z"
"spotify:track:4YimkdjKITk0ZkoCR8PGTD","Remember","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","spotify:album:5vTLFMuLnseJIrqJx97BS4","Pink MEMORY","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","2015-07-16","https://i.scdn.co/image/ab67616d0000b2734b6ca37e98d3a11038af0838","1","1","233489","https://p.scdn.co/mp3-preview/6a3197062bcf366c55ea3bf225507ed5833e4715?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","KRA381211113","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:12Z"
"spotify:track:5SusX17QvBBkH7WfMbTU0j","NoNoNo","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","spotify:album:03GKVqpdr6Fi24DeAbgDRs","Secret Garden","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","2013-07-05","https://i.scdn.co/image/ab67616d0000b273da7fe0b01f25c675433399d9","1","2","220099","https://p.scdn.co/mp3-preview/2704eb3864e30f1871b115b62508b7a85ee57d42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","KRA491300709","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:21Z"
"spotify:track:7m48u7EC4gnCfAhwoLfbCE","Genie","spotify:artist:0Sadg1vgvaPqGTOjxu0N6c","Girls' Generation","spotify:album:7dXtKHYGXhQZCE2mEg0l93","Genie - The Second Mini Album","spotify:artist:0Sadg1vgvaPqGTOjxu0N6c","Girls' Generation","2009-06-25","https://i.scdn.co/image/ab67616d0000b2739603a9b0bba1eb222c4a6379","1","1","230546","https://p.scdn.co/mp3-preview/de1d9230c17a0116eea1ece43651113d4e39df96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRA300803221","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:24Z"
"spotify:track:22EEE1i2yrpp1aE7LM4phK","Secret Memories","spotify:artist:39wylme8P2SgSidbn6sxDW","Hyemin","spotify:album:4FlXiVArnY1d4M69DOVxZf","Secret Memories","spotify:artist:39wylme8P2SgSidbn6sxDW","Hyemin","2020-02-07","https://i.scdn.co/image/ab67616d0000b273dc89230bd4d213ee0413597e","1","1","203510","","false","0","ESA012005964","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:32Z"
"spotify:track:1Gw2MVjOeA29OIwt4k7PZ4","What You Waiting For","spotify:artist:7zYj9S9SdIunYCfSm7vzAR","JEON SOMI","spotify:album:1JN6jZ6tFqVojR27UZc9QB","What You Waiting For","spotify:artist:7zYj9S9SdIunYCfSm7vzAR","JEON SOMI","2020-07-22","https://i.scdn.co/image/ab67616d0000b273637fd394e106b5af8b19f794","1","1","175327","","false","0","KRA402000126","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:35Z"
"spotify:track:1SdLedoEjrMRu5AnvK2EYk","PLAY","spotify:artist:2PSJ6YriU7JsFucxACpU7Y, spotify:artist:3hvinNZRzTLoREmqFiKr1b","CHUNG HA, CHANGMO","spotify:album:7tzaUrzvzQGfqvzsYzSODr","PLAY","spotify:artist:2PSJ6YriU7JsFucxACpU7Y","CHUNG HA","2020-07-06","https://i.scdn.co/image/ab67616d0000b273f662dabc03dbb3a127255b32","1","1","199524","","false","0","KRMIM2018031","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:40Z"
"spotify:track:2G0wbwTsTN0HJeQp3BDc4D","Put It Straight","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","spotify:album:479xGDGrqMXN8YLmJMEoTG","I made","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","(G)I-DLE","2019-02-26","https://i.scdn.co/image/ab67616d0000b273e0673f1aa086b283c865817e","1","3","236668","https://p.scdn.co/mp3-preview/3f88be37486dd8ade762aaaa63bff4ab9c4047e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","KRA391900010","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:10:59Z"
"spotify:track:2ZG2MBGBeBb6xdAy0Th9F9","Labyrinth","spotify:artist:0qlWcS66ohOIi0M8JZwPft","GFRIEND","spotify:album:6FVK3km0FtSdGF4ZdWkrVH","回:LABYRINTH","spotify:artist:0qlWcS66ohOIi0M8JZwPft","GFRIEND","2020-02-03","https://i.scdn.co/image/ab67616d0000b2739c0584efa16c3521b3726723","1","1","201120","https://p.scdn.co/mp3-preview/dcc6de7aaec0ba1c0d474e9e3d09d2059c584e77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","KRA382000110","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:02Z"
"spotify:track:1duKu1GCPPtE9cvCOBQ2aK","PLAYER","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","spotify:album:5ByQ39IHGxrddAwQcnxvoj","reminiscence","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","2020-02-03","https://i.scdn.co/image/ab67616d0000b273871918597ebfbe6bc594ab44","1","3","193640","","false","0","KRMIM2001492","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:15Z"
"spotify:track:0SQ2fAzLO4Oa2NXG8zQAdh","Destiny","spotify:artist:2019zR22qK2RBvCqtudBaI","OH MY GIRL","spotify:album:3Wirx1GD5aZP1sW2eBh3e9","Queendom < Cover Contest >, Pt. 2","spotify:artist:2019zR22qK2RBvCqtudBaI, spotify:artist:3g34PW5oNmDBxMVUTzx2XK","OH MY GIRL, Lovelyz","2019-09-20","https://i.scdn.co/image/ab67616d0000b27341613e772d9917685c0590bc","1","1","229831","","false","0","KRA491900781","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:19Z"
"spotify:track:64HHzg4ILYpcYOGS0XQzOo","Girls","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","spotify:album:3XJnhd1OJGfH3qXbIz02l4","NATURE WORLD: CODE M","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","2020-06-17","https://i.scdn.co/image/ab67616d0000b273d86bff23dc173d1c3f57f920","1","1","211373","","false","0","KRF582000001","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:25Z"
"spotify:track:3vPHCKu5UhbGLe9rs8dBGr","Scream","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","spotify:album:7no7EZnKgoRWBbGMjZo9gB","1st Album [Dystopia : The Tree of Language]","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","2020-02-18","https://i.scdn.co/image/ab67616d0000b27319224fae0aa53341020f5b12","1","2","204293","https://p.scdn.co/mp3-preview/0dfabba3ffcdd0f83f8192feb8aca46ffa2057d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","KRA382000287","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:29Z"
"spotify:track:6S9koC8kQSGlu5qfAysxEY","Like I do","spotify:artist:1mgzY8CsK8lyJy96tT8bV5","ALICE","spotify:album:4zMss13uNw7D8cYEALWXEe","JACKPOT","spotify:artist:1mgzY8CsK8lyJy96tT8bV5","ALICE","2020-02-26","https://i.scdn.co/image/ab67616d0000b27383fdcdb680a35f0b2c53b19b","1","4","207120","https://p.scdn.co/mp3-preview/f6c6a230029bee0e472e6bcc664cbb017ddbd08c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","KRA382000411","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:36Z"
"spotify:track:0RzT9tBLcQhofW2TNiHP9B","God’s Menu","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","spotify:album:7B3Rmyws1KcAxQfYPoInEZ","GO LIVE","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","2020-06-17","https://i.scdn.co/image/ab67616d0000b2736e81f5936889abc04508d253","1","2","167922","","false","2","US5TA2000037","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:39Z"
"spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK","Maria","spotify:artist:7bmYpVgQub656uNTu6qGNQ","Hwa Sa","spotify:album:5YYY7QCkq3pSw4Hoc1m0D3","María","spotify:artist:7bmYpVgQub656uNTu6qGNQ","Hwa Sa","2020-06-29","https://i.scdn.co/image/ab67616d0000b273a84d6d77bb01c3bd737c47d7","1","2","199026","https://p.scdn.co/mp3-preview/8fb466d6ece77c60dc5e469e959fa5fc313faed6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","KRA382002246","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:42Z"
"spotify:track:2VJpcZ7FnA1JAJaBYhY0ui","ASSA","spotify:artist:5x9WawpXGR82PWDFk9CKYQ","cignature","spotify:album:7EwGbejnlFJdnqbXPG0EOx","ASSA","spotify:artist:5x9WawpXGR82PWDFk9CKYQ","cignature","2020-04-07","https://i.scdn.co/image/ab67616d0000b273b33c72569887a7a6ba086c0d","1","1","201573","","false","0","KRMIM2007238","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:46Z"
"spotify:track:1PNb8pRsZGa8XN1m5nJe70","Dumb","spotify:artist:5dEBuZjTtE68uDgCs23Kuv","BVNDIT","spotify:album:6DX33GTGhfTLpQWzmHHgHA","BE!","spotify:artist:5dEBuZjTtE68uDgCs23Kuv","BVNDIT","2019-11-05","https://i.scdn.co/image/ab67616d0000b27387da1566238de51805d35d4c","1","2","190903","","false","0","KRMIM1920280","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:49Z"
"spotify:track:4DrMEpcUwwRyxLtRjnPvZk","보름달","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6, spotify:artist:0EmA3wlv6dnf3Pc9SINsvA","SUNMI, Lena","spotify:album:6Pm5C5xZsAvhHfquG5iO9Q","Full Moon","spotify:artist:6MoXcK2GyGg7FIyxPU5yW6","SUNMI","2014-02-17","https://i.scdn.co/image/ab67616d0000b273d90cef642edf69504f7155c8","1","1","202179","https://p.scdn.co/mp3-preview/0c1b9aca75604dc885eb686efffd5f68d9e3a091?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US5TA1400007","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:53Z"
"spotify:track:4T6yrLDhbKlG7CJxQ98Tym","Holiday","spotify:artist:7qxo9RTWfEoFKN7XGtNV6V","SECRET NUMBER","spotify:album:38QTDwD7IM2EZuiUMII6uA","Who Dis?","spotify:artist:7qxo9RTWfEoFKN7XGtNV6V","SECRET NUMBER","2020-05-19","https://i.scdn.co/image/ab67616d0000b27363f96ed890a4188b250d2e69","1","2","167525","https://p.scdn.co/mp3-preview/017d621de522dba49ca26f45b82df21014edda83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","KRA382001578","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:56Z"
"spotify:track:1fRaznZsAB2i63TtmYv2Hc","La Vie en Rose","spotify:artist:5r1tUTxVSgvBHnoDuDODPH","IZ*ONE","spotify:album:7tggzWGzVusg9SEKqbJYpt","COLOR*IZ","spotify:artist:5r1tUTxVSgvBHnoDuDODPH","IZ*ONE","2018-10-29","https://i.scdn.co/image/ab67616d0000b27306d8af2032b49e9b0fa55829","1","3","218993","","false","0","KRA871800019","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:11:59Z"
"spotify:track:6WtBCTeMrTC9oKQ8dgSWcM","Silent Night","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","spotify:album:4Y5YucmQPgaCJOkmRshYGs","Raid of Dream","spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ","Dreamcatcher","2019-09-18","https://i.scdn.co/image/ab67616d0000b273dd525e34b35a55ca3763e28d","1","4","198066","https://p.scdn.co/mp3-preview/0c39f044bc3b1074dc5f9de026a29bef3a64085f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","KRB471901210","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:12:02Z"
"spotify:track:06Pvy98db25O7wlfFFFIRM","Bon Bon Chocolat","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","spotify:album:34jrFDbWiepwHN4L1pZmCr","ARRIVAL OF EVERGLOW","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","2019-03-18","https://i.scdn.co/image/ab67616d0000b273b309897b681e6d1ef28e47d9","1","2","228682","","false","0","KRMIM1904516","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:12:17Z"
"spotify:track:2E5eElTY04pYQspn3kGV0d","HOLA","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","spotify:album:5DHseF14USVgIZ6AzsX9bi","Neverland","spotify:artist:6hhqsQZhtp9hfaZhSd0VSD","WJSN","2020-06-09","https://i.scdn.co/image/ab67616d0000b2732251d59955f53adcd39014ea","1","2","209000","https://p.scdn.co/mp3-preview/2e9e03527077018705fde62aed7b6bcc18d6e142?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","KRA382001762","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2020-08-16T12:12:27Z"
